"","Site","Sample","TaxaID","season","Abundance","Biomass","Abundance.m2","Biomass.m2","scientific","common"
"941",5,6,"shmp-6","u",1,0.0579999999999998,4.34027777777778,0.25173611111111,"Penaeus aztecus","Brown shrimp"
"942",5,6,"shmp-7","u",1,0.001,4.34027777777778,0.00434027777777778,"Penaeus setiferus","White shrimp"
"943",5,7,"amp-1","s",39,0.13264,169.270833333333,0.575694444444444,"Gammaridae","Gammarid amphipod"
"944",5,7,"amp-1","u",32,0.00099999999999989,138.888888888889,0.0043402777777773,"Gammaridae","Gammarid amphipod"
"945",5,7,"amp-1","w",52,0.0109400000000001,225.694444444444,0.0474826388888895,"Gammaridae","Gammarid amphipod"
"946",5,7,"amp-4","s",15,0.10588,65.1041666666667,0.45954861111111,"Corophiidae","Corophid amphipod"
"947",5,7,"amp-4","u",20,0.001,86.8055555555556,0.00434027777777778,"Corophiidae","Corophid amphipod"
"948",5,7,"amp-4","w",10,0.00101999999999995,43.4027777777778,0.00442708333333314,"Corophiidae","Corophid amphipod"
"949",5,7,"amp-7","s",9,0.00437999999999999,39.0625,0.0190104166666666,"Ampelisca abdita","Gammarid tube-building amphipod"
"950",5,7,"biv-2","w",1,0.00829999999999997,4.34027777777778,0.0360243055555554,"Mulinia lateralis","Dwarf surf clam"
"951",5,7,"bug-2","s",5,0.001,21.7013888888889,0.00434027777777778,"Diptera Chironomidae","Midge larvae"
"952",5,7,"bug-2","u",3,0.001,13.0208333333333,0.00434027777777778,"Diptera Chironomidae","Midge larvae"
"953",5,7,"crb-1","s",5,1.0354,21.7013888888889,4.49392361111111,"Eurypanopeus depressus","Flat back mud crab"
"954",5,7,"crb-1","u",6,0.394,26.0416666666667,1.71006944444445,"Eurypanopeus depressus","Flat back mud crab"
"955",5,7,"crb-1","w",4,0.1043,17.3611111111111,0.452690972222222,"Eurypanopeus depressus","Flat back mud crab"
"956",5,7,"crb-6","s",1,1.1476,4.34027777777778,4.98090277777778,"Callinectes sapidus","Blue crab"
"957",5,7,"crb-6","u",10,2.036,43.4027777777778,8.83680555555556,"Callinectes sapidus","Blue crab"
"958",5,7,"crb-6","w",3,0.2699,13.0208333333333,1.17144097222222,"Callinectes sapidus","Blue crab"
"959",5,7,"fsh-13","s",2,0.0832000000000002,8.68055555555556,0.361111111111112,"Pleuronectiformes","Young of the year flatfish"
"960",5,7,"fsh-19","w",1,1.7433,4.34027777777778,7.56640625,"Fundulus grandis","Gulf killifish"
"961",5,7,"fsh-2","s",6,0.7509,26.0416666666667,3.25911458333333,"Gobiosoma bosc/robustum","Naked and Code Goby"
"962",5,7,"fsh-2","u",18,1.21,78.125,5.25173611111111,"Gobiosoma bosc/robustum","Naked and Code Goby"
"963",5,7,"fsh-2","w",9,0.3643,39.0625,1.58116319444444,"Gobiosoma bosc/robustum","Naked and Code Goby"
"964",5,7,"fsh-3","s",2,0.001,8.68055555555556,0.00434027777777778,"Gobiesox strumosus","Skillet fish"
"965",5,7,"fsh-3","u",2,0.127,8.68055555555556,0.551215277777779,"Gobiesox strumosus","Skillet fish"
"966",5,7,"fsh-7","u",2,0.869,8.68055555555556,3.77170138888889,"Hypsoblennius ionthas","Freckled blenny"
"967",5,7,"fsh-9","s",1,0.107,4.34027777777778,0.464409722222222,"Gobionellus oceanicus","Highfin goby"
"968",5,7,"iso-4","s",3,0.00269,13.0208333333333,0.0116753472222222,"Isopoda Anthuridae","Anthurid isopod"
"969",5,7,"mus-3","w",1,0.8985,4.34027777777778,3.89973958333333,"Pharidae","Razor clam"
"970",5,7,"par-3","w",2,0.000299999999999967,8.68055555555556,0.00130208333333319,"Probopyrus pandalicola","Bopyrid isopods"
"971",5,7,"poly-1","s",24,0.00660000000000016,104.166666666667,0.028645833333334,"Alitta succinea","Clam worm"
"972",5,7,"poly-1","u",3,0.004,13.0208333333333,0.0173611111111111,"Alitta succinea","Clam worm"
"973",5,7,"poly-1","w",26,0.0178,112.847222222222,0.0772569444444446,"Alitta succinea","Clam worm"
"974",5,7,"shmp-1","s",11,0.444,47.7430555555556,1.92708333333333,"Palaemonetes ","Grass shrimp"
"975",5,7,"shmp-1","u",86,1.388,373.263888888889,6.02430555555556,"Palaemonetes ","Grass shrimp"
"976",5,7,"shmp-1","w",67,2.7823,290.798611111111,12.0759548611111,"Palaemonetes ","Grass shrimp"
